,District_Name,Year,Kharif,Rabi,Autumn,Summer,Whole Year,Winter
4984,mandi,2001,27.04733333333333,17.8085,21.54325,28.7995,25.11943597137176,15.50725
4985,mandi,2002,26.01533333333333,17.474,20.55175,28.76,25.08986966428098,15.183
4986,mandla,1985,25.871,21.405,23.22475,27.802,26.076666666666664,22.33475
4987,mandla,1986,26.270333333333337,21.35975,23.33425,27.730500000000003,27.760638888888888,20.95175
4988,mandla,1987,26.786,21.11025,23.34525,28.83525,28.253469907407403,21.26075
4989,mandla,1988,26.575,21.297,23.307,28.34825,28.645539158950616,22.1375
4990,mandla,1989,26.42833333333333,21.30175,23.50975,27.751,28.22129492991256,21.18975
4991,mandla,1990,26.086,21.994,23.2715,27.012500000000003,27.865024577492708,22.18325
4992,mandla,1991,26.421000000000003,20.9865,23.29325,28.092,28.367002048124395,21.85175
4993,mandla,1992,26.284,21.48425,23.30375,28.775749999999995,28.578583504010364,21.62875
4994,mandla,1993,26.328333333333333,21.451,23.05475,28.18575,28.33913195866753,21.29075
4995,mandla,1994,26.082000000000004,21.7675,23.2765,27.325,28.282177663222296,22.2745
4996,mandla,1995,26.689666666666664,21.28575,23.744,28.79625,28.196431471935195,21.04625
4997,mandla,1996,26.283666666666665,21.078000000000003,22.98975,28.48725,28.414702622661267,21.72475
4998,mandla,1997,26.227000000000004,21.22575,23.43525,28.13525,27.896891885221773,21.0075
4999,mandla,1998,27.03933333333333,21.621,23.685,28.4985,28.13599099043515,20.69075
5000,mandla,1999,26.072666666666667,21.23,23.359,27.3165,28.09674924920293,21.43275
5001,mandla,2000,26.605999999999995,22.03825,23.77175,27.15525,28.05931243743357,21.22425
5002,mandla,2001,26.837666666666667,21.984250000000003,24.204,27.389000000000003,28.235859369786127,22.0335
5003,mandla,2002,26.260666666666665,22.05825,24.01475,28.019,28.69532161414884,22.2245
5004,mandsaur,1985,25.917,21.6345,23.9535,28.345,26.1675,22.188
5005,mandsaur,1986,27.048,21.7905,24.3115,28.2835,27.970291666666668,20.52675
5006,mandsaur,1987,28.41333333333333,22.174000000000003,24.79575,29.899,28.92119097222222,21.48275
5007,mandsaur,1988,27.16566666666667,21.981500000000004,24.2225,28.40625,28.749182581018527,21.75925
5008,mandsaur,1989,26.956666666666667,21.90275,24.54925,27.964,28.11868188175154,20.52975
5009,mandsaur,1990,26.545,22.34475,23.8165,27.732000000000003,28.043056823479294,21.154
5010,mandsaur,1991,26.673666666666666,21.452,23.8895,28.6565,28.04633806862327,20.95775
5011,mandsaur,1992,26.172,21.78525,23.51075,28.853,28.227444839051937,21.14075
5012,mandsaur,1993,27.031333333333333,22.51375,24.30025,28.25775,28.457453736587656,21.32875
5013,mandsaur,1994,26.092666666666663,21.9785,23.61525,27.23125,28.018537811382306,21.43375
5014,mandsaur,1995,27.486666666666668,22.01725,24.73025,29.30675,28.47162815094852,20.50275
5015,mandsaur,1996,26.286999999999995,21.7925,23.810250000000003,28.4295,28.537219012579044,21.788
